Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;År;Sesong;Trafikkmengde;Konfidensintervall start;Konfidensintervall slutt;Dekningsgrad (%);Antall døgn total;Antall døgn inkludert;Antall døgn ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);Felt;< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2016-09-01T00:00+02:00;2016-12-01T00:00+01:00;2016;Høst;5847;5708;5986;100;91;91;0;2;100;2;5349;497;117;210;38;131;127;4
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2016-09-01T00:00+02:00;2016-12-01T00:00+01:00;2016;Høst;5829;5603;6055;100;91;91;0;1;100;Totalt i retning Fagernes;5326;502;118;215;38;131;127;4
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2016-09-01T00:00+02:00;2016-12-01T00:00+01:00;2016;Høst;5844;5705;5983;100;91;91;0;2;100;Totalt i retning Tromsø;5346;496;117;210;38;131;127;4
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2016-09-01T00:00+02:00;2016-12-01T00:00+01:00;2016;Høst;11673;11335;12011;100;91;91;0;3;100;Totalt;10672;998;235;425;76;262;255;7
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2016-12-01T00:00+01:00;2017-03-01T00:00+01:00;2017;Vinter;5184;4962;5406;100;90;90;0;0;100;1;4803;381;87;153;35;106;102;4
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2016-12-01T00:00+01:00;2017-03-01T00:00+01:00;2017;Vinter;5188;5016;5360;100;90;90;0;1;100;2;4813;374;84;150;37;103;100;3
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2016-12-01T00:00+01:00;2017-03-01T00:00+01:00;2017;Vinter;5184;4962;5406;100;90;90;0;0;100;Totalt i retning Fagernes;4803;381;87;154;35;106;102;4
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2016-12-01T00:00+01:00;2017-03-01T00:00+01:00;2017;Vinter;5188;5016;5360;100;90;90;0;1;100;Totalt i retning Tromsø;4813;374;84;150;37;103;100;3
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2016-12-01T00:00+01:00;2017-03-01T00:00+01:00;2017;Vinter;10372;9985;10759;100;90;90;0;1;100;Totalt;9616;755;171;303;72;209;202;7
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2017-03-01T00:00+01:00;2017-06-01T00:00+02:00;2017;Vår;5574;5311;5837;100;92;92;0;0;100;1;5146;428;98;185;34;111;107;4
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2017-03-01T00:00+01:00;2017-06-01T00:00+02:00;2017;Vår;5602;5413;5791;100;92;92;0;3;99,9;2;5174;426;97;182;38;108;105;3
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2017-03-01T00:00+01:00;2017-06-01T00:00+02:00;2017;Vår;5574;5311;5837;100;92;92;0;0;100;Totalt i retning Fagernes;5146;428;98;185;34;111;107;4
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2017-03-01T00:00+01:00;2017-06-01T00:00+02:00;2017;Vår;5602;5413;5791;100;92;92;0;3;99,9;Totalt i retning Tromsø;5174;425;97;182;38;108;105;3
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2017-03-01T00:00+01:00;2017-06-01T00:00+02:00;2017;Vår;11176;10760;11592;100;92;92;0;3;100;Totalt;10320;853;195;367;72;219;212;7
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2017-06-01T00:00+02:00;2017-09-01T00:00+02:00;2017;Sommer;6054;5804;6304;100;92;92;0;1;100;1;5441;612;173;259;59;122;118;4
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2017-06-01T00:00+02:00;2017-09-01T00:00+02:00;2017;Sommer;6080;5916;6244;100;92;92;0;1;100;2;5472;607;174;255;59;120;116;4
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2017-06-01T00:00+02:00;2017-09-01T00:00+02:00;2017;Sommer;6053;5803;6303;100;92;92;0;0;100;Totalt i retning Fagernes;5440;612;173;259;59;122;118;4
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2017-06-01T00:00+02:00;2017-09-01T00:00+02:00;2017;Sommer;6081;5917;6245;100;92;92;0;2;100;Totalt i retning Tromsø;5472;607;174;255;59;120;116;4
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2017-06-01T00:00+02:00;2017-09-01T00:00+02:00;2017;Sommer;12134;11751;12517;100;92;92;0;2;100;Totalt;10912;1220;347;513;118;241;233;8
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2017-09-01T00:00+02:00;2017-12-01T00:00+01:00;2017;Høst;5891;5667;6115;100;91;91;0;0;100;1;5389;502;124;215;38;124;120;4
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2017-09-01T00:00+02:00;2017-12-01T00:00+01:00;2017;Høst;5915;5766;6064;100;91;91;0;0;100;2;5420;495;123;211;37;123;119;4
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2017-09-01T00:00+02:00;2017-12-01T00:00+01:00;2017;Høst;5891;5667;6115;100;91;91;0;0;100;Totalt i retning Fagernes;5389;502;124;215;38;124;120;4
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2017-09-01T00:00+02:00;2017-12-01T00:00+01:00;2017;Høst;5915;5766;6064;100;91;91;0;0;100;Totalt i retning Tromsø;5420;494;123;211;37;123;119;4
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2017-09-01T00:00+02:00;2017-12-01T00:00+01:00;2017;Høst;11807;11460;12154;100;91;91;0;1;100;Totalt;10809;996;248;426;75;247;238;9
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2017-12-01T00:00+01:00;2018-03-01T00:00+01:00;2018;Vinter;5330;5107;5553;100;90;90;0;0;100;1;4948;382;97;143;35;108;104;4
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2017-12-01T00:00+01:00;2018-03-01T00:00+01:00;2018;Vinter;5333;5159;5507;100;90;90;0;0;100;2;4955;378;95;142;34;107;103;4
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2017-12-01T00:00+01:00;2018-03-01T00:00+01:00;2018;Vinter;5330;5107;5553;100;90;90;0;0;100;Totalt i retning Fagernes;4948;382;97;143;35;108;104;4
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2017-12-01T00:00+01:00;2018-03-01T00:00+01:00;2018;Vinter;5334;5160;5508;100;90;90;0;1;100;Totalt i retning Tromsø;4955;378;95;142;34;107;103;4
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2017-12-01T00:00+01:00;2018-03-01T00:00+01:00;2018;Vinter;10664;10274;11054;100;90;90;0;1;100;Totalt;9903;760;192;284;69;214;207;7
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2018-03-01T00:00+01:00;2018-06-01T00:00+02:00;2018;Vår;5729;5460;5998;100;92;92;0;0;100;1;5284;445;115;175;39;115;111;4
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2018-03-01T00:00+01:00;2018-06-01T00:00+02:00;2018;Vår;5749;5547;5951;100;92;92;0;0;100;2;5303;446;114;178;40;114;110;4
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2018-03-01T00:00+01:00;2018-06-01T00:00+02:00;2018;Vår;5729;5460;5998;100;92;92;0;0;100;Totalt i retning Fagernes;5284;445;115;175;39;115;111;4
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2018-03-01T00:00+01:00;2018-06-01T00:00+02:00;2018;Vår;5749;5547;5951;100;92;92;0;1;100;Totalt i retning Tromsø;5303;446;114;178;40;114;110;4
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2018-03-01T00:00+01:00;2018-06-01T00:00+02:00;2018;Vår;11478;11038;11918;100;92;92;0;1;100;Totalt;10587;890;230;353;79;229;221;8
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2018-06-01T00:00+02:00;2018-09-01T00:00+02:00;2018;Sommer;6134;5896;6372;100;92;92;0;1;100;1;5512;621;186;257;53;125;121;4
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2018-06-01T00:00+02:00;2018-09-01T00:00+02:00;2018;Sommer;6158;5998;6318;100;92;92;0;1;100;2;5538;618;189;252;54;124;120;4
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2018-06-01T00:00+02:00;2018-09-01T00:00+02:00;2018;Sommer;6134;5896;6372;100;92;92;0;1;100;Totalt i retning Fagernes;5512;621;186;257;53;125;121;4
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2018-06-01T00:00+02:00;2018-09-01T00:00+02:00;2018;Sommer;6158;5998;6318;100;92;92;0;1;100;Totalt i retning Tromsø;5538;618;189;252;54;124;120;4
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2018-06-01T00:00+02:00;2018-09-01T00:00+02:00;2018;Sommer;12292;11919;12665;100;92;92;0;2;100;Totalt;11051;1239;374;509;106;249;241;8
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2018-09-01T00:00+02:00;2018-12-01T00:00+01:00;2018;Høst;6013;5800;6226;100;91;91;0;0;100;1;5494;519;127;214;46;131;127;4
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2018-09-01T00:00+02:00;2018-12-01T00:00+01:00;2018;Høst;6050;5910;6190;100;91;91;0;1;100;2;5536;513;125;213;44;132;127;5
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2018-09-01T00:00+02:00;2018-12-01T00:00+01:00;2018;Høst;6013;5800;6226;100;91;91;0;0;100;Totalt i retning Fagernes;5494;519;127;214;46;131;127;4
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2018-09-01T00:00+02:00;2018-12-01T00:00+01:00;2018;Høst;6050;5910;6190;100;91;91;0;1;100;Totalt i retning Tromsø;5536;513;125;213;44;132;127;5
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2018-09-01T00:00+02:00;2018-12-01T00:00+01:00;2018;Høst;12063;11734;12392;100;91;91;0;1;100;Totalt;11030;1032;252;427;90;263;254;9
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2018-12-01T00:00+01:00;2019-03-01T00:00+01:00;2019;Vinter;5352;5125;5579;100;90;90;0;1;100;1;4966;385;92;145;43;105;102;3
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2018-12-01T00:00+01:00;2019-03-01T00:00+01:00;2019;Vinter;5365;5175;5555;100;90;90;0;1;100;2;4982;382;90;147;42;103;100;3
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2018-12-01T00:00+01:00;2019-03-01T00:00+01:00;2019;Vinter;5351;5124;5578;100;90;90;0;0;100;Totalt i retning Fagernes;4966;385;92;145;43;105;102;3
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2018-12-01T00:00+01:00;2019-03-01T00:00+01:00;2019;Vinter;5365;5175;5555;100;90;90;0;1;100;Totalt i retning Tromsø;4982;382;90;147;42;103;100;3
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2018-12-01T00:00+01:00;2019-03-01T00:00+01:00;2019;Vinter;10716;10303;11129;100;90;90;0;1;100;Totalt;9948;767;182;292;85;209;202;7
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2019-03-01T00:00+01:00;2019-06-01T00:00+02:00;2019;Vår;5778;5512;6044;100;92;92;0;0;100;1;5341;437;109;177;40;112;108;4
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2019-03-01T00:00+01:00;2019-06-01T00:00+02:00;2019;Vår;5768;5570;5966;100;92;92;0;1;100;2;5328;439;110;180;38;111;107;4
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2019-03-01T00:00+01:00;2019-06-01T00:00+02:00;2019;Vår;5778;5512;6044;100;92;92;0;0;100;Totalt i retning Fagernes;5341;437;109;177;40;112;108;4
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2019-03-01T00:00+01:00;2019-06-01T00:00+02:00;2019;Vår;5768;5570;5966;100;92;92;0;1;100;Totalt i retning Tromsø;5328;439;110;180;38;111;107;4
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2019-03-01T00:00+01:00;2019-06-01T00:00+02:00;2019;Vår;11546;11114;11978;100;92;92;0;1;100;Totalt;10669;877;219;357;78;223;215;8
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2019-06-01T00:00+02:00;2019-09-01T00:00+02:00;2019;Sommer;6231;5984;6478;100;92;92;0;0;100;1;5591;639;195;254;68;121;117;4
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2019-06-01T00:00+02:00;2019-09-01T00:00+02:00;2019;Sommer;6289;6118;6460;100;92;92;0;1;100;2;5643;646;202;252;72;120;116;4
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2019-06-01T00:00+02:00;2019-09-01T00:00+02:00;2019;Sommer;6231;5984;6478;100;92;92;0;1;100;Totalt i retning Fagernes;5591;639;195;254;68;121;117;4
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2019-06-01T00:00+02:00;2019-09-01T00:00+02:00;2019;Sommer;6290;6119;6461;100;92;92;0;1;100;Totalt i retning Tromsø;5643;646;202;252;72;120;116;4
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2019-06-01T00:00+02:00;2019-09-01T00:00+02:00;2019;Sommer;12521;12133;12909;100;92;92;0;2;100;Totalt;11234;1285;397;506;140;242;233;9
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2019-09-01T00:00+02:00;2019-12-01T00:00+01:00;2019;Høst;6009;5798;6220;100;91;91;0;0;100;1;5494;515;128;192;71;124;119;5
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2019-09-01T00:00+02:00;2019-12-01T00:00+01:00;2019;Høst;6041;5894;6188;100;91;91;0;0;100;2;5530;511;125;188;74;123;118;5
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2019-09-01T00:00+02:00;2019-12-01T00:00+01:00;2019;Høst;6009;5798;6220;100;91;91;0;0;100;Totalt i retning Fagernes;5494;515;128;192;71;124;119;5
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2019-09-01T00:00+02:00;2019-12-01T00:00+01:00;2019;Høst;6041;5894;6188;100;91;91;0;0;100;Totalt i retning Tromsø;5530;511;125;188;74;123;118;5
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2019-09-01T00:00+02:00;2019-12-01T00:00+01:00;2019;Høst;12050;11710;12390;100;91;91;0;0;100;Totalt;11024;1025;253;380;145;247;237;10
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2019-12-01T00:00+01:00;2020-03-01T00:00+01:00;2020;Vinter;5389;5164;5614;100;91;91;0;1;100;1;4973;415;96;142;73;104;100;4
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2019-12-01T00:00+01:00;2020-03-01T00:00+01:00;2020;Vinter;5387;5205;5569;100;91;91;0;0;100;2;4976;411;93;142;72;103;99;4
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2019-12-01T00:00+01:00;2020-03-01T00:00+01:00;2020;Vinter;5389;5164;5614;100;91;91;0;0;100;Totalt i retning Fagernes;4973;416;96;142;73;104;100;4
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2019-12-01T00:00+01:00;2020-03-01T00:00+01:00;2020;Vinter;5387;5205;5569;100;91;91;0;0;100;Totalt i retning Tromsø;4976;411;93;142;72;103;99;4
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2019-12-01T00:00+01:00;2020-03-01T00:00+01:00;2020;Vinter;10776;10375;11177;100;91;91;0;1;100;Totalt;9949;826;190;284;145;208;199;9
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2020-03-01T00:00+01:00;2020-06-01T00:00+02:00;2020;Vår;4784;4485;5083;100;92;92;0;1;100;1;4391;392;87;148;49;108;104;4
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2020-03-01T00:00+01:00;2020-06-01T00:00+02:00;2020;Vår;4769;4521;5017;100;92;92;0;0;100;2;4378;391;86;149;49;107;103;4
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2020-03-01T00:00+01:00;2020-06-01T00:00+02:00;2020;Vår;4783;4484;5082;100;92;92;0;0;100;Totalt i retning Fagernes;4391;392;87;148;49;108;104;4
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2020-03-01T00:00+01:00;2020-06-01T00:00+02:00;2020;Vår;4769;4521;5017;100;92;92;0;0;100;Totalt i retning Tromsø;4378;391;86;149;49;107;103;4
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2020-03-01T00:00+01:00;2020-06-01T00:00+02:00;2020;Vår;9553;9024;10082;100;92;92;0;1;100;Totalt;8769;783;173;297;98;216;207;9
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2020-06-01T00:00+02:00;2020-09-01T00:00+02:00;2020;Sommer;6261;6017;6505;100;92;92;0;0;100;1;5624;636;181;267;69;119;114;5
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2020-06-01T00:00+02:00;2020-09-01T00:00+02:00;2020;Sommer;6339;6189;6489;100;92;92;0;0;100;2;5702;637;183;267;68;118;113;5
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2020-06-01T00:00+02:00;2020-09-01T00:00+02:00;2020;Sommer;6261;6017;6505;100;92;92;0;0;100;Totalt i retning Fagernes;5624;636;181;267;69;119;114;5
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2020-06-01T00:00+02:00;2020-09-01T00:00+02:00;2020;Sommer;6339;6189;6489;100;92;92;0;0;100;Totalt i retning Tromsø;5702;637;183;267;68;118;113;5
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2020-06-01T00:00+02:00;2020-09-01T00:00+02:00;2020;Sommer;12601;12238;12964;100;92;92;0;2;100;Totalt;11326;1273;364;535;137;238;227;11
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2020-09-01T00:00+02:00;2020-12-01T00:00+01:00;2020;Høst;5940;5628;6252;89;91;81;10;6;99,9;1;5397;537;129;218;59;131;125;6
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2020-09-01T00:00+02:00;2020-12-01T00:00+01:00;2020;Høst;5950;5763;6137;100;91;91;0;2;100;2;5426;522;127;214;56;126;121;5
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2020-09-01T00:00+02:00;2020-12-01T00:00+01:00;2020;Høst;5915;5604;6226;89;91;81;10;6;99,9;Totalt i retning Fagernes;5374;535;129;217;59;130;124;6
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2020-09-01T00:00+02:00;2020-12-01T00:00+01:00;2020;Høst;5972;5788;6156;100;91;91;0;2;100;Totalt i retning Tromsø;5446;525;127;214;56;127;122;5
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2020-09-01T00:00+02:00;2020-12-01T00:00+01:00;2020;Høst;11903;11423;12383;89;91;81;10;6;99,9;Totalt;10833;1063;256;432;117;258;247;11
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2020-12-01T00:00+01:00;2021-03-01T00:00+01:00;2021;Vinter;5174;4926;5422;100;90;90;0;1;100;1;4817;356;82;124;41;109;104;5
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2020-12-01T00:00+01:00;2021-03-01T00:00+01:00;2021;Vinter;5191;4998;5384;100;90;90;0;0;100;2;4840;351;81;122;40;108;103;5
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2020-12-01T00:00+01:00;2021-03-01T00:00+01:00;2021;Vinter;5174;4926;5422;100;90;90;0;1;100;Totalt i retning Fagernes;4817;356;82;124;41;109;104;5
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2020-12-01T00:00+01:00;2021-03-01T00:00+01:00;2021;Vinter;5191;4998;5384;100;90;90;0;0;100;Totalt i retning Tromsø;4840;351;81;122;40;108;103;5
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2020-12-01T00:00+01:00;2021-03-01T00:00+01:00;2021;Vinter;10365;9932;10798;100;90;90;0;1;100;Totalt;9657;707;163;247;81;217;207;10
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2021-03-01T00:00+01:00;2021-06-01T00:00+02:00;2021;Vår;5524;5237;5811;100;92;92;0;1;100;1;5086;437;105;167;49;116;111;5
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2021-03-01T00:00+01:00;2021-06-01T00:00+02:00;2021;Vår;5545;5337;5753;100;92;92;0;1;100;2;5105;440;107;168;49;114;109;5
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2021-03-01T00:00+01:00;2021-06-01T00:00+02:00;2021;Vår;5523;5236;5810;100;92;92;0;0;100;Totalt i retning Fagernes;5086;437;105;167;49;116;111;5
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2021-03-01T00:00+01:00;2021-06-01T00:00+02:00;2021;Vår;5545;5337;5753;100;92;92;0;1;100;Totalt i retning Tromsø;5105;440;107;168;49;114;109;5
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2021-03-01T00:00+01:00;2021-06-01T00:00+02:00;2021;Vår;11068;10597;11539;100;92;92;0;1;100;Totalt;10191;877;213;335;98;230;220;10
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2021-06-01T00:00+02:00;2021-09-01T00:00+02:00;2021;Sommer;6279;6047;6511;100;92;92;0;1;100;1;5656;622;181;247;70;123;117;6
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2021-06-01T00:00+02:00;2021-09-01T00:00+02:00;2021;Sommer;6209;6024;6394;100;92;92;0;23;99,6;2;5588;598;182;235;69;112;107;5
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2021-06-01T00:00+02:00;2021-09-01T00:00+02:00;2021;Sommer;6289;6057;6521;100;92;92;0;9;99,9;Totalt i retning Fagernes;5658;622;181;247;70;123;117;6
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2021-06-01T00:00+02:00;2021-09-01T00:00+02:00;2021;Sommer;6199;6012;6386;100;92;92;0;15;99,8;Totalt i retning Tromsø;5586;598;182;234;69;112;107;5
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2021-06-01T00:00+02:00;2021-09-01T00:00+02:00;2021;Sommer;12488;12111;12865;100;92;92;0;24;99,8;Totalt;11244;1220;363;482;139;235;224;11
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2021-09-01T00:00+02:00;2021-12-01T00:00+01:00;2021;Høst;6092;5860;6324;98,9;91;90;1;0;100;1;5578;514;130;200;61;123;118;5
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2021-09-01T00:00+02:00;2021-12-01T00:00+01:00;2021;Høst;6117;5958;6276;98,9;91;90;1;1;100;2;5605;511;133;195;58;125;120;5
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2021-09-01T00:00+02:00;2021-12-01T00:00+01:00;2021;Høst;6092;5860;6324;98,9;91;90;1;0;100;Totalt i retning Fagernes;5578;514;130;200;61;123;118;5
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2021-09-01T00:00+02:00;2021-12-01T00:00+01:00;2021;Høst;6117;5958;6276;98,9;91;90;1;1;100;Totalt i retning Tromsø;5605;511;133;194;58;125;120;5
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2021-09-01T00:00+02:00;2021-12-01T00:00+01:00;2021;Høst;12209;11837;12581;98,9;91;90;1;1;100;Totalt;11183;1025;263;394;119;249;238;11
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2021-12-01T00:00+01:00;2022-03-01T00:00+01:00;2022;Vinter;5281;5048;5514;100;90;90;0;0;100;1;4900;382;86;133;61;102;98;4
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2021-12-01T00:00+01:00;2022-03-01T00:00+01:00;2022;Vinter;5299;5113;5485;100;90;90;0;0;100;2;4918;381;84;134;57;106;102;4
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2021-12-01T00:00+01:00;2022-03-01T00:00+01:00;2022;Vinter;5281;5048;5514;100;90;90;0;0;100;Totalt i retning Fagernes;4900;382;86;133;61;102;98;4
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2021-12-01T00:00+01:00;2022-03-01T00:00+01:00;2022;Vinter;5299;5113;5485;100;90;90;0;0;100;Totalt i retning Tromsø;4918;381;84;134;57;106;102;4
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2021-12-01T00:00+01:00;2022-03-01T00:00+01:00;2022;Vinter;10580;10166;10994;100;90;90;0;0;100;Totalt;9818;762;169;266;119;208;200;8
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2022-03-01T00:00+01:00;2022-06-01T00:00+02:00;2022;Vår;5785;5539;6031;100;92;92;0;0;100;1;5343;442;110;154;63;116;111;5
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2022-03-01T00:00+01:00;2022-06-01T00:00+02:00;2022;Vår;5807;5624;5990;100;92;92;0;0;100;2;5355;452;115;158;59;121;116;5
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2022-03-01T00:00+01:00;2022-06-01T00:00+02:00;2022;Vår;5785;5539;6031;100;92;92;0;0;100;Totalt i retning Fagernes;5343;442;110;154;63;116;111;5
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2022-03-01T00:00+01:00;2022-06-01T00:00+02:00;2022;Vår;5807;5624;5990;100;92;92;0;0;100;Totalt i retning Tromsø;5355;452;115;158;59;121;116;5
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2022-03-01T00:00+01:00;2022-06-01T00:00+02:00;2022;Vår;11593;11191;11995;100;92;92;0;1;100;Totalt;10698;894;225;312;122;236;227;9
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2022-06-01T00:00+02:00;2022-09-01T00:00+02:00;2022;Sommer;6134;5895;6373;100;92;92;0;0;100;1;5506;628;198;232;77;120;115;5
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2022-06-01T00:00+02:00;2022-09-01T00:00+02:00;2022;Sommer;6204;6028;6380;100;92;92;0;0;100;2;5558;646;215;232;76;123;118;5
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2022-06-01T00:00+02:00;2022-09-01T00:00+02:00;2022;Sommer;6134;5895;6373;100;92;92;0;0;100;Totalt i retning Fagernes;5506;628;198;232;77;120;115;5
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2022-06-01T00:00+02:00;2022-09-01T00:00+02:00;2022;Sommer;6204;6028;6380;100;92;92;0;0;100;Totalt i retning Tromsø;5558;646;215;232;76;123;118;5
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2022-06-01T00:00+02:00;2022-09-01T00:00+02:00;2022;Sommer;12339;11941;12737;100;92;92;0;2;100;Totalt;11064;1274;413;464;153;243;233;10
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2022-09-01T00:00+02:00;2022-12-01T00:00+01:00;2022;Høst;6032;5816;6248;100;91;91;0;0;100;1;5512;520;133;199;64;125;120;5
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2022-09-01T00:00+02:00;2022-12-01T00:00+01:00;2022;Høst;6063;5920;6206;100;91;91;0;0;100;2;5547;516;134;195;60;127;122;5
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2022-09-01T00:00+02:00;2022-12-01T00:00+01:00;2022;Høst;6032;5816;6248;100;91;91;0;0;100;Totalt i retning Fagernes;5512;520;133;199;64;125;120;5
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2022-09-01T00:00+02:00;2022-12-01T00:00+01:00;2022;Høst;6063;5920;6206;100;91;91;0;0;100;Totalt i retning Tromsø;5547;516;134;195;60;127;122;5
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2022-09-01T00:00+02:00;2022-12-01T00:00+01:00;2022;Høst;12096;11753;12439;100;91;91;0;1;100;Totalt;11059;1036;267;394;124;251;241;10
